 34-0 34-1 f xopt_runtime xopt_error
29 2.1754081952766127 2.977858510391259 100000 2.529871700098738 False
30 2.1266203421632857 -2.8715336297414202 100000 2.5327667000237852 False
31 2.3707383916467344 -2.6038435659375874 100000 2.549345000064932 False
32 -2.777676495451718 2.773133390940376 100000 2.5252853999845684 False
33 -2.504117877297981 -2.3742967748968096 100000 2.5292752999812365 False
34 2.7654935505537526 2.538442050582225 100000 2.521031100070104 False
35 2.885742440675758 -2.793026949827089 100000 2.5216264000628144 False
36 2.227629863036719 2.822035629539997 100000 2.540029100026004 False
37 -2.2435780820968882 -2.7706030148288803 100000 2.504560299916193 False
38 2.866144307938132 2.8525985571694075 100000 2.5247118999250233 False
39 2.233102646830546 2.8065265461491244 100000 2.524056899943389 False
40 -2.087265360783912 2.8791588652420916 100000 2.541935999994166 False
41 -1.9409694399595134 2.6408650791533312 100000 2.543938899994828 False
42 -2.8070957711515727 -2.3683929527556673 100000 2.510251099942252 False
43 2.5834652104987104 -1.5181391592076945 100000 2.554263100028038 False
44 2.5312853754781863 -2.6534374698376384 100000 2.5466910999966785 False
45 -2.805646170709061 -1.1924185887832555 100000 2.5382657001027837 False
46 2.7891483994023796 -2.9348827951913408 100000 2.5370873000938445 False
47 -1.8853381842020627 -2.544891969899538 100000 2.54364779999014 False
48 -2.6761895433618714 2.716419856575385 100000 2.506369600072503 False
49 2.6771433615589464 -2.5015701047598555 100000 2.5288817000109702 False
50 -2.7327575994793594 -2.126190049047573 100000 2.540512000094168 False
51 -2.860379492697723 -2.3995532014072167 100000 2.5243360999738798 False
52 -2.575215336681443 2.8534828699304597 100000 2.509853499941528 False
53 2.6604717810998446 -2.8017443080410356 100000 2.532158700050786 False
54 -2.8554727439469616 -2.329743776703042 100000 2.536319400067441 False
55 -2.7384955429777533 -2.478695429869109 100000 2.5451289999764413 False
56 -2.562556721633132 -2.769763913508225 100000 2.5005448000738397 False
57 -2.78924786391415 2.7947324468993044 100000 2.5474938000552356 False
58 2.5037117792833636 2.6743277826199985 100000 2.5330586000345647 False
59 2.858583558202842 -2.5287511933327806 100000 2.5133763999911025 False
60 2.9416932156775615 1.8398327689125187 100000 2.5360352999996394 False
61 2.8112486687042204 2.8483705469869545 100000 2.5521214000182226 False
62 -2.6814617475934557 -2.818422789613037 100000 2.5085635000141338 False
63 -2.3923790661626727 2.4727412888182427 100000 2.5424588000169024 False
64 1.6934771728002616 -2.9811632775996513 100000 2.527523399912752 False
65 -2.5346776865970213 2.750753291766058 100000 2.5489407000131905 False
66 -2.658928424601508 2.2889775165248083 100000 2.5465542000019923 False
67 -1.997724828260539 -2.8262443439209024 100000 2.518263200065121 False
68 2.9395094144295157 1.8533081536970515 100000 2.560104800038971 False
69 2.9339798632604044 2.6933404109932795 100000 2.5435797000536695 False
70 2.9441216320189763 -2.6353944914472973 100000 2.531173099996522 False
71 1.919719787284339 -2.961073939781477 100000 2.5352138000307605 False
72 -2.9225276986493673 2.4799627084574682 100000 2.529679700033739 False
73 -2.416982681639377 -2.706680018285413 100000 2.509958899929188 False
74 2.5768504518894044 2.270386952979678 100000 2.520057399990037 False
75 2.4719024141515247 -2.5270248099841663 100000 2.5407465000171214 False
76 2.6939331346043023 2.36064716850673 100000 2.543352899956517 False
77 -2.7395776521332884 -2.408646289387325 100000 2.5319567000260577 False
78 2.5203086163376347 2.9175373339314556 100000 2.5409718001028523 False
79 -1.8023714663663113 -2.9347196701777745 100000 2.53675500000827 False
80 2.588886091927038 2.58917823674842 100000 2.5636378000490367 False
81 2.2802508662101078 -2.764004267852748 100000 2.536108099971898 False
82 2.9746322736938593 -2.8087755437828594 100000 2.5630264999344945 False
83 2.1259814787126037 2.6290647341574864 100000 2.551695700036362 False
84 -2.531111302647759 -2.744353458530077 100000 2.5099714000243694 False
85 2.758601103641489 2.813077540337311 100000 2.5567151999566704 False
86 2.536090084641593 -2.6941165924526445 100000 2.5198227000655606 False
87 -2.32594767750833 2.0997671381706824 100000 2.5294279999798164 False
88 2.417697653151365 -2.9919273194523357 100000 2.5148219000548124 False
89 -2.958575252605805 -2.4647447499981734 100000 2.5352551999967545 False
90 2.3304856853606015 -2.6240372472048312 100000 2.499386899988167 False
91 -2.88207832808465 2.901251736775061 100000 2.5353487000102177 False
92 -2.987362169822224 -2.6675159738748624 100000 2.493644000031054 False
93 -2.6109851253435052 -2.5124560732675048 100000 2.5054115999955684 False
94 -2.1651579298645385 2.9411396804004686 100000 2.5137987999478355 False
95 -2.347474958418166 2.9768726640214216 100000 2.5556430999422446 False
96 2.732203212233316 2.5897691723570215 100000 2.521925500012003 False
97 2.686454579151222 2.8584120547116516 100000 2.5245147000532597 False
98 -2.3950518075226146 2.786120582886439 100000 2.520810999907553 False
99 2.935765291655419 -2.10312470454656 100000 2.566937599913217 False
100 -2.8531676715527077 1.6614823493705548 100000 2.5288740999531 False
101 2.5017015322846214 2.6765603204515704 100000 2.52132589998655 False
102 -2.91021522668739 2.687987218872107 100000 2.6326482000295073 False
103 -2.3995497733450146 2.988248101585427 100000 2.5745359000284225 False
104 2.835658305713855 -2.291224441912041 100000 2.5627748999977484 False
105 2.7524694886159464 2.995938314526968 100000 2.583585900021717 False
106 2.5953616837382256 -2.534727263573812 100000 2.5588666000403464 False
107 -2.6959963000257288 2.771002129802185 100000 2.5530786000890657 False
108 -2.9634289403092393 -2.781879944877585 100000 3.725909400032833 False
109 -2.7442735792805824 2.1964058125809998 100000 2.540099099976942 False
110 2.745333745257433 2.4453273822921973 100000 2.6379835000261664 False
111 -2.7437808953660707 1.8890863908328865 100000 2.560626700054854 False
112 2.4835814690088647 -2.742625886950818 100000 2.538841199944727 False
113 2.588561716449011 -2.8161941685934946 100000 2.577323600067757 False
114 -2.9700480743580053 -1.6088674280066022 100000 2.5843952000141144 False
115 -2.1822749533352734 -2.9994603179132557 100000 2.5679272999987006 False
116 -2.739545754533773 -2.890820047138885 100000 2.569452300085686 False
117 -2.9929744226554917 -1.6820466479418434 100000 2.523163600009866 False
118 2.5966771783059794 2.337415957718584 100000 2.586443500011228 False
119 -1.7549647194955666 -2.905755186496418 100000 2.5570534000871703 False
120 2.4770922778406512 -2.825818740237033 100000 2.5534987000282854 False
121 2.671583632440817 2.133940999461354 100000 2.5663369999965653 False
122 -2.753364684880199 -2.6632896776100856 100000 2.5422124000033364 False
123 1.5693588973220882 -2.930903055205004 100000 2.5751731999916956 False
124 1.5926044396911712 2.9564612898826286 100000 2.6552998000988737 False
125 2.820475416513264 -2.1603319515437196 100000 2.5689202999928966 False
126 -2.7891467499712412 1.9306394994158835 100000 2.57822450005915 False
127 -2.5067592094140787 2.4931460290303002 100000 2.607010899926536 False
128 2.5921262433443606 -2.43398554087527 100000 2.5302327999379486 False
129 -2.894955045275549 -1.9253505539676403 100000 2851.5135891999817 False
130 2.5400955765928237 -2.677391199729381 100000 0.0512738999677822 False
131 -2.812075887630124 2.853996777480748 100000 0.05425170005764812 False
132 -2.6477213443129917 2.094481413895172 100000 0.05021510005462915 False
133 2.2240141045342985 2.91031153795175 100000 0.047502400004304945 False
134 -2.314288396669183 2.745415227258958 100000 0.05426580004859716 False
135 2.1007760081091877 -2.9713448384817425 100000 5.934050700045191 False
136 2.9965227874635927 2.451153873507969 100000 2.8338005000259727 False
137 2.8473892846204514 -2.798982384108727 100000 3.8605838998919353 False
138 2.1132273347814308 -2.9462827463424506 100000 2.563986900029704 False
139 -2.701857832528893 -2.801075055224637 100000 2.5146042000269517 False
140 -2.8607678571636934 2.4107091268642997 100000 2.5310014000860974 False
141 2.379871314485683 2.905249733546106 100000 2.5330158000579104 False
142 -2.443369169620188 -2.946384579690078 100000 2.515482300077565 False
143 -2.9415404491161263 -2.8430502936933455 100000 2.572935000061989 False
144 2.858802852097254 -2.7882503184271545 100000 2.558669399935752 False
145 2.900297426669504 2.959299128892365 100000 2.603039599955082 False
146 -2.638754796650973 -2.678709508161293 100000 2.5035599999828264 False
147 -2.610486349708651 -2.75283608558386 100000 2.5026897999923676 False
148 -2.9351270754132264 -2.296371541776267 100000 2.53703690005932 False
149 -2.9390461800919625 -2.97694264191729 100000 2.5363939000526443 False
150 2.820961065428671 2.9171735507302734 100000 2.553771900013089 False
151 -2.639646870480088 -2.8820918353966616 100000 2.5142690000357106 False
152 -2.712308099191063 -2.4484046858827346 100000 2.5740866999840364 False
153 -1.8901874321056338 2.916266077104167 100000 2.5425773999886587 False
154 -2.6807281897874273 2.5612347801200785 100000 2.5356715000234544 False
155 -2.807873408872104 2.489255345248986 100000 2.524682500050403 False
156 -2.509441255559157 -2.858781756771048 100000 2.5515704000135884 False
157 2.9320896675390817 -2.4690839558693494 100000 2.5109572999645025 False
158 2.058961450716732 2.5274438666906556 100000 2.558773100026883 False
159 2.452525590496915 -2.7287270800460166 100000 2.5052307000150904 False
160 -2.3933151365560303 2.8979904294405032 100000 2.4997373999794945 False
161 -2.7231552878731877 2.7362301448219815 100000 2.5326294999103993 False
162 -2.6236840499815393 -2.4469848838693844 100000 2.5546438000164926 False
163 2.1817786753891486 2.906586781369974 100000 2.5054481000406668 False
164 -2.8500690947772105 -2.895659006469583 100000 2.5607247999869287 False
165 2.9061141760134763 -2.118251660264008 100000 2.5227822000160813 False
166 2.6527077220225284 2.8893458837992614 100000 2.530452699982561 False
167 2.704987972185845 2.610500666829589 100000 2.531675699981861 False
168 -2.9199511427193032 -1.617233316139926 100000 2.517920200014487 False
169 2.653886140173262 -2.937743090266139 100000 2.5623476000037044 False
170 -2.2902039943283006 2.2900466178390118 100000 2.5394612000091 False
171 2.606428491346317 2.4101438010248524 100000 2.5024582999758422 False
172 2.5554776002468977 -2.754616569089314 100000 2.5292160999961197 False
173 -2.923911770561754 2.646776280699122 100000 2.55149139999412 False
174 2.5172036859568214 2.4657552261525315 100000 2.503830699948594 False
175 2.826765914523535 2.1334598603656 100000 2.520270299981348 False
176 2.830674636449581 2.9976698883740474 100000 2.494350199936889 False
177 -2.806269018430164 2.045065414770974 100000 2.4926475000102073 False
178 -2.758201579755834 1.9414582710234856 100000 2.5585021000588313 False
179 2.8185552201003286 -1.5503633135001338 100000 2.538033099961467 False
180 2.9487973784833845 2.443179208835073 100000 2.5078557000961155 False
181 2.4639317865639128 -2.874252470017804 100000 2.521867199917324 False
182 -2.6215276369983394 2.3396442431735465 100000 2.552187900058925 False
183 -2.250994932242497 -2.9861382303403747 100000 2.4915776000125334 False
184 2.7676786021960713 2.994975157398728 100000 2.5279422000749037 False
185 2.128508819580715 -2.742692781241496 100000 2.5107970000244677 False
186 2.917082207494762 1.927856734106424 100000 2.535827200044878 False
187 -2.4414049686779684 2.839964413556126 100000 3.642432500026189 False
188 -2.6036165638847555 -2.496339649762323 100000 2.50449409999419 False
189 2.896197429147206 -1.7823539689241177 100000 2.548382699955255 False
190 -2.152950636705638 2.84196819761075 100000 2.532544100075029 False
191 2.8419845927373726 -2.9869685776637858 100000 2.5061110000824556 False
192 2.2489193265918965 2.87886519768139 100000 2.504755500005558 False
193 -2.8316303955394035 2.7285810536847745 100000 2.5096116999629885 False
194 -2.852242805536083 -2.8667335160385137 100000 2.5103818000061437 False
195 2.5877434307867953 -2.8280906291021743 100000 2.547626900020987 False
196 -2.9433801672224984 2.5036740745123054 100000 2.5327575999544933 False
197 2.796839032147466 2.8247035878368547 100000 2.510596700012684 False
198 2.9934858185142357 2.934305911987835 100000 2.498685500002466 False
199 -2.8653543908009595 -2.570400733382864 100000 2.5297946999780834 False
200 2.401302786407151 -2.9060863814845463 100000 2.554482900071889 False
201 2.7962293891270376 -2.4586992296397976 100000 2.5184596999315545 False
202 2.584171731802244 2.665719329441678 100000 2.521664100000635 False
203 2.762899839008447 2.5123175801429207 100000 2.5604443000629544 False
204 -2.666892693020859 2.6496491494987975 100000 2.5318113000830635 False
205 -2.752390818117047 -2.5566571200700503 100000 2.5227563000516966 False
206 2.941212278788681 -2.358435865201751 100000 2.4937318000011146 False
207 2.535643241928293 -2.660930512493595 100000 2.5050011000130326 False
208 -2.8056518959883654 2.633854505757189 100000 2.5353256000671536 False
209 -2.6931392876898763 2.305997482033848 100000 2.548851400031708 False
210 2.6919275821407322 -2.8830517242476783 100000 2.4980835999595 False
211 -2.7463074382138757 -2.4909127878738913 100000 2.5121895000338554 False
212 -2.5953417815077384 -2.596490101599463 100000 2.499680200009607 False
213 2.964756399388068 -2.404566809723851 100000 2.565471400041133 False
214 2.681731432024564 -2.344085722674329 100000 2.5308950999751687 False
215 2.6384616619673706 -2.932352568936996 100000 2.4965958000393584 False
216 2.8273783565770603 2.321091025425523 100000 2.5003391000209376 False
217 2.174957731590565 -2.6841519398646354 100000 2.5441534999990836 False
218 -2.2847735167133503 2.554349206847157 100000 2.495857600006275 False
219 -2.5410036863017056 2.5711808174513373 100000 2.533908300101757 False
220 -2.959791574600518 -2.3788102590893643 100000 2.531097099999897 False
221 -2.2860121054459617 -2.975520450265616 100000 2.535494099953212 False
222 -2.2473406787923196 2.799497509882588 100000 2.563121199957095 False
223 2.7763586466150607 2.2350054776624435 100000 2.5356243000132963 False
224 2.6572193007595595 -2.684590955279202 100000 2.542242099996656 False
225 2.9522643001541216 1.9993035982349336 100000 2.5417973999865353 False
226 2.885926840218517 2.3391022518646256 100000 2.5239145000232384 False
227 2.029714647221805 2.8980379292672636 100000 2.5453421999700367 False
228 -2.6463625442480203 2.2013920253081474 100000 2.531206199899316 False
229 -2.9645203118616936 -2.3655089309068926 100000 2.5382158999564126 False
230 -2.252849334561686 2.5359275846005684 100000 2.5845314000034705 False
231 -2.708304468192009 2.847343246596583 100000 2.530812200042419 False
232 2.4617449325243648 -2.734292231645739 100000 2.5480163000756875 False
233 2.6921140373535883 2.409165292008834 100000 2.5354682999895886 False
234 2.828102764112776 2.731122801049585 100000 2.5356628000736237 False
235 2.5224493712387552 2.892869510818821 100000 2.5549422999611124 False
236 -2.6453194418677977 -2.6730595296960113 100000 2.5399536000331864 False
237 -2.589064928403984 2.963134155988398 100000 2.5338568999432027 False
238 -2.6459173882768656 2.6092329177204516 100000 2.5455697000725195 False
239 -2.614020630641809 2.990708827720852 100000 2.542445599916391 False
240 -2.7836233847618153 2.2076445590554767 100000 2.529288799967617 False
241 -2.076860636510138 -2.8179408880473886 100000 2.5430464000673965 False
242 2.808340614227006 -2.4374102839452068 100000 2.541395099950023 False
243 -2.3016354799395673 2.7367261888764065 100000 2.565843699965626 False
244 2.9163017797542934 -2.5770027631643164 100000 2.542331999982707 False
245 2.8812058826880347 -1.5630672694184222 100000 2.5548850999912247 False
246 2.479953231302512 2.9050183786267505 100000 2.548329700017348 False
247 -2.477224031126354 -2.8873350943762883 100000 2.538643900072202 False
248 2.818730995107107 2.681816390376243 100000 2.555827800068073 False
249 -2.806149676341501 1.9208892980052819 100000 2.5352692999877036 False
250 -2.7550246466209027 2.5151156472200276 100000 2.5506554000312462 False
251 -2.325546717714777 -2.609797648482538 100000 2.5497982000233606 False
252 -2.982444004104889 -2.2668296441392477 100000 2.508252599975094 False
253 2.991557031114589 -2.5501422278322683 100000 2.567625100025907 False
254 2.751213107175475 -2.8673812739337623 100000 2.559564800001681 False
255 2.7653107866327007 2.7585854781621184 100000 2.5820348999695852 False
256 -2.459906465197514 -2.9604127695818776 100000 2.59089039999526 False
257 1.9197389171027568 -2.8083975994888117 100000 0.03929810004774481 False
258 2.4625554850843208 2.66021980491733 100000 3.6369804999558255 False
259 -2.8674740801877774 -2.699937295546709 100000 2.5596893000183627 False
260 2.327719739246729 2.8639651315833268 100000 2.6470383000560105 False
261 -2.994108364025992 2.3738035271086626 100000 2.582520000054501 False
262 -2.6319617929012082 -2.6521419492054585 100000 2.5665150999557227 False
263 2.8024664221142763 2.9319841668386464 100000 2.56302619993221 False
264 -2.683854178897457 2.2552837101864585 100000 2.5775355000514537 False
265 2.6866861310242234 -2.9385804124405204 100000 2.581135699991137 False
266 2.549985872878414 -2.7920122078917777 100000 429.0215851999819 False
267 -2.885613013199272 2.979322636551346 100000 17.414938500034623 False
268 2.8544461888146797 -2.761616658865088 100000 2.619298500008881 False
269 2.8187937026342493 -2.695746100151416 100000 2.627814400009811 False
270 -2.186657514615673 2.963752258999409 100000 2.605141400010325 False
271 -2.5244913033724283 -2.86415951108048 100000 2.5951728000072762 False
272 -2.2400697832034457 -2.9987422009790996 100000 2.609929500031285 False
273 -2.2972270715953345 -2.4126844435975783 100000 2.5907744999276474 False
274 2.850298288628999 -1.6660939149854255 100000 2.5929773000534624 False
275 2.763828429536659 -2.262708726420445 100000 2.545874199946411 False
276 -2.7175279673332757 -2.8704280824686323 100000 2.539353400003165 False
277 -2.897275087894486 2.4024034900765097 100000 2.5696872000116855 False
278 2.5758753632996703 2.802446757284593 100000 2.5740438000066206 False
279 -1.793112116316203 2.7233171489715535 100000 2.5577595999930054 False
280 -2.447905496869524 -2.6610748672790816 100000 2.579786799964495 False
281 2.8773139402304704 2.8780944614232893 100000 2.5659998999908566 False
282 -2.4297416133052505 2.2637119888131507 100000 2.57410940004047 False
283 -2.9672378930033565 2.9742155875620573 100000 2.577116600004956 False
284 -1.749909901768121 -2.900168470814936 100000 2.5562697999412194 False
285 2.8494437712491805 -1.592116768711979 100000 2.572714400012046 False
286 2.9370420354125564 -2.237310523620637 100000 2.5706093999324366 False
287 2.3448592096183916 -2.92350165464415 100000 2.5469158000778407 False
288 2.767175323042597 -2.7313827783388542 100000 2.570600099978037 False
289 -2.9771371630581567 2.315290932305261 100000 2.559570800047368 False
290 -1.816638734024742 2.9375483222920566 100000 2.5497709999326617 False
291 2.153039103132722 2.965478578822396 100000 2.5470714999828488 False
292 -2.9735505688463153 2.7390550116752963 100000 2.5553847000701353 False
293 -2.1448134979651705 -2.5490101461163888 100000 2.554652199964039 False
294 1.3741077664955257 2.9408133203144615 100000 2.572851200005971 False
295 -2.6943111624717737 2.9184093924244507 100000 2.5611196999670938 False
296 -2.7685625118137516 -2.903107687688919 100000 2.5510395999299362 False
297 2.843161613623942 -2.6714438839685455 100000 2.5429419999709353 False
298 2.7876193709427874 2.4413937015234293 100000 2.565892199985683 False
299 -2.951036942083111 1.8258366553606742 100000 2.5935801999876276 False
300 2.5362730296961264 2.2638083937074187 100000 2.5771005999995396 False
301 2.8898280259757994 2.881771144891118 100000 2.535618800087832 False
302 -2.164800286989345 -2.9075343092728883 100000 2.5662769000045955 False
303 -2.1822082646062975 2.962741087229614 100000 2.5394915000069886 False
304 -2.455469280328201 -2.3534528478270023 100000 2.5862103999825194 False
305 2.54474491232364 -2.7817978066555837 100000 2.5479422999778762 False
306 2.754771518585083 2.6991356646594946 100000 2.5658935999963433 False
307 -2.351427417692224 -2.490329314519891 100000 2.5846622999524698 False
308 -2.8536459873727553 2.714156083354649 100000 2.5579060999443755 False
309 2.974359928701818 -2.069238072017793 100000 2.5128084999741986 False
310 -2.688923218781113 -2.4001644861837845 100000 2.5404377999948338 False
311 2.539832164720788 -2.7669086337428745 100000 2.5568204999435693 False
312 2.571296818106107 -2.825628839962541 100000 2.5474512999644503 False
313 2.71540086149145 -2.4702978754723035 100000 2.6170775999780744 False
314 -2.3041683307982894 2.6914240858882374 100000 2.5463851999957114 False
315 -2.22242391444583 2.8358237106574062 100000 2.5654169999761507 False
316 2.6442339937798005 2.759368650138199 100000 2.554631400038488 False
317 2.97779638227956 2.352105933366256 100000 2.547481599962339 False
318 -2.808634810436611 -2.444263632951874 100000 2.575852800044231 False
319 -2.856775536011127 2.4308134637827528 100000 2.5376470999326557 False
320 2.5985280157736512 2.5512144707731457 100000 2.566919000004418 False
321 2.9871072702471335 -2.4549636092267386 100000 2.585158000001684 False
322 2.936630749048094 -1.8569168577545274 100000 2.5417341999709606 False
323 2.2613938691992024 2.863452844987884 100000 2.560026500024833 False
324 -2.9049162302520153 -2.6161566706484316 100000 2.568188300007023 False
325 2.6427920629022568 -2.599763865550004 100000 2.5211339000379667 False
326 -2.670386315314636 2.439392264192506 100000 2.563156699994579 False
327 1.5141598779871406 2.8535033201326105 100000 2.563893000013195 False
328 2.9385681046291463 -2.59469069010426 100000 2.5713516999967396 False
329 2.267429405863334 2.8882505572735186 100000 2.5428083000006154 False
330 -2.8156726883052814 -2.5896387394725715 100000 2.532077500014566 False
331 1.788927192017209 2.6055851163032577 100000 2.552467199973762 False
332 2.9352558770382253 1.7568324604585144 100000 2.591105500003323 False
333 2.895231199060432 -2.630436097641835 100000 2.5192477999953553 False
334 2.91891209702766 2.336108271475258 100000 2.5570333999348804 False
335 2.2069848657310223 -2.983557762281416 100000 2.5240636999951676 False
336 -2.9231920840513044 -2.040640746849961 100000 2.564324800041504 False
337 -2.7067856456210393 2.734651832718461 100000 2.544563499977812 False
338 -2.683025127429005 2.6128614239468506 100000 2.5436002999776974 False
339 2.758262921364662 2.969033682016449 100000 2.5423295999644324 False
340 1.8885428490104488 2.726460676583844 100000 2.589019799954258 False
341 2.968306631201345 2.2063133931109196 100000 2.5371238999068737 False
342 -2.764198214205551 2.836992402817176 100000 2.5652300999499857 False
343 -2.9324671573544845 -2.2294129163297276 100000 2.5689726000418887 False
344 -2.835242220291206 -2.638037416992788 100000 2.537503600004129 False
345 -2.8051961830470056 2.969369943046821 100000 2.597949899965897 False
346 2.989749528768356 -2.3276377614824653 100000 2.5423035999992862 False
347 -2.6187369624702055 2.9414111255629316 100000 2.553948999964632 False
348 -2.637898288446566 2.248522053962602 100000 2.566792399971746 False
349 -2.925478096819059 -1.8639044957991613 100000 2.5597627999959514 False
350 -2.5679221036471542 -2.4836464137900585 100000 2.5947008000221103 False
351 2.892388171614978 2.1219456198292717 100000 2.5838463000254706 False
352 2.9682024050910534 -1.8456904487187116 100000 2.6092573000350967 False
353 2.877082202900265 -1.697887889338083 100000 2.560604300000705 False
354 -2.943353668294645 2.649190638124954 100000 2.6011670000152662 False
355 2.8780396854742523 -2.7688134940448648 100000 2.565567999961786 False
356 -2.751158364767936 -2.408535707744116 100000 2.518238399992697 False
357 -2.978571537932752 2.0640813972125187 100000 2.579290800029412 False
358 -2.8920999336623905 2.573193604944192 100000 2.5608714000554755 False
359 -2.933160394236999 -2.3276731603056433 100000 2.595364599954337 False
