 34-0 34-1 34-2 34-3 34-4 34-5 34-6 34-7 34-8 34-9 34-10 34-11 f xopt_runtime xopt_error
19 -2.4701193634407463 1.4600797836511807 1.1823852684280345 -0.002240438247131493 -1.1541166155852798 2.1467687411124965 -2.335581318894075 2.8092817261253016 0.20274505683066124 -2.2251721564524214 2.6526758275057203 -1.928652408129877 100000 2.5087316000135615 False
20 -1.7501175918186491 -2.6354088930426105 -2.7098962244945914 1.275513335299923 0.5220640275547616 -2.1663718342272973 0.04735958886435548 -2.5671594518246157 -2.6869463963877553 -1.5325466376318921 -2.5015730583673954 -2.9246524534830813 100000 2.54631599993445 False
21 -2.452440830045144 -1.373160468334652 0.010931563386898767 2.9180314060347947 -2.5949141445287855 -2.55636831492363 0.8778795954954206 1.4850857757841698 -0.9077770603015742 -2.979353653526372 -1.6130464403294362 2.3654984906582315 100000 2.5497107999399304 False
22 1.441550103197703 -2.7722806446178536 -1.8668005777591712 -0.4340119380172115 2.9419206794576027 -1.6900083261617929 -1.823811258043998 2.954725846224 -2.2075731555985807 -1.5531552129584778 2.653419278163641 0.35909301869926297 100000 2.5141632000450045 False
23 2.840638361543926 -1.9365776799981487 1.9492336072849408 2.9825217624292653 0.8937409838721665 -1.3517101142858403 0.33427625416106727 1.3119274365764833 1.352656334649826 -2.0378068762603077 -0.40105740197229506 1.7464709340787077 100000 2.518169999937527 False
24 1.1645246839804138 2.394511313363027 1.3885209467650776 0.056588010177518674 -2.871493044821757 -0.4374150479554617 0.09535241071411121 -2.7193935949122685 -2.6781970635141796 -1.4775117101019732 2.6914502110333554 1.1402174408958372 100000 2.5501801999052987 False
25 1.666769949401481 1.7289157926989174 -1.7755826832963684 -2.955528737372163 -0.36453424255922806 0.7504538432441656 -0.46088667432558084 0.7648652245559796 -2.5979864822249255 2.962346541648376 1.0419890346990912 2.3648935154987916 100000 2.5165543999755755 False
26 2.5410887567423273 -2.1938209378209153 -0.477727231536226 -0.3329220638427359 -2.9562130315474824 -1.0585084163050202 2.9191590341176754 0.42861476535141246 -2.753935753384592 2.2398076177258655 1.767792837756567 -2.491772184881304 100000 2.5430722000310197 False
27 2.167186321514631 -0.26512237348277623 -2.646175496478422 -0.5268761787461198 0.8898657902817033 -2.755061962197146 -0.773511976350512 -2.3927144322382845 1.3219794700385505 1.4005956945265656 -2.2251197179428446 -2.6241748660406863 100000 2.5841174999950454 False
28 2.67735156510862 -0.5852947735797678 -1.7422325070980746 2.506042350102796 1.3384069760851882 -1.5335462962324553 2.933525608160445 1.395494078659332 0.6922205501440429 2.8786608809090417 1.5592861821749064 2.705338695457271 100000 2.536575000034645 False
29 1.1391120303879023 2.182343307916897 0.6100637394918405 -2.8504625699843924 2.4507096897545875 1.024753241990863 2.578316065517712 -1.441742129815791 2.832633590263661 -2.7546604933213694 -2.0632410929667886 1.0358254503410582 100000 2.5531787000363693 False
30 2.9703696267102826 -0.49572515587554367 2.9194723439106514 0.9243304215013177 2.330071035999989 -1.7821661595499803 -0.6410095264643715 -2.2392553444151684 -2.612218528393314 0.77156286736766 -2.914742761690666 0.5056494449033184 100000 2.609203499974683 False
31 1.06928074272897 -1.4934788063294082 1.4556078287054155 -0.1934929065245363 -2.6431374267636314 2.73011731134999 1.9020719623015718 -2.75618146840381 2.6924448471379296 1.9697216467642253 2.9289570780376337 -1.2440331109388778 100000 2.5478463999461383 False
32 2.6384300347720284 1.93728039022911 -0.001872648417913425 2.3229115743329882 -1.2937320376089403 -2.028239934071398 -2.4009990049859744 2.2208471837171233 1.2536910803011305 1.1358268243559007 -2.4739227193500355 1.9761464583852997 100000 2.5928329000016674 False
33 -0.22922819788683355 -1.1016205400073535 -2.2549763122012414 -1.836601317060682 -2.269619612439536 2.8559836595951134 1.9540513656868876 2.873935692973985 -0.07894190307941318 2.093261247925221 2.6891273734071066 0.6858579908725277 100000 2.7314689999911934 False
34 -1.376745569028068 2.757605729565538 -2.1525473643928663 2.679639972350697 1.0784794330839833 0.8647155223446317 2.5595328079417783 -0.7621401997558591 1.9885926147365833 0.32066178402589945 2.0231969007812944 -2.688784504986926 100000 2.6762432999676093 False
35 -2.831606868559048 -0.5124074913135305 2.315119377598817 1.6676279863303045 2.1678229371179567 2.968937189589952 -2.244135457468366 -0.9643970432337685 -2.68423624532317 -1.6693505541796072 -2.3941544444463587 -1.3583853244143165 100000 2.5671395000535995 False
36 2.9917933027749943 2.661606070250253 -2.948448498827984 2.915048109949648 -2.5215868399423274 -2.101757947581201 -2.354051875298634 2.6623020086783633 -2.736704475791039 -1.8558939894902164 -2.5054961757183785 0.645840924138428 100000 2.5454409000230953 False
37 -2.539835502126525 1.3117373210585135 -2.3965637186913953 0.669798682668991 -0.3782993546847571 2.629210312186173 1.7431999799125475 -2.701994180918691 0.6087942040199897 2.981482997785491 -2.6662047557981157 1.114425305510323 100000 2.6350347999250516 False
38 -2.8620806253915094 2.6099790183056584 2.8139368952344173 1.388664522370231 -1.4448006115443668 -2.991306420133732 -2.271226553741854 1.9923953395096625 1.5984218452209495 2.2935518808942708 1.794259926145923 1.4195828136550728 100000 2.7996678000781685 False
39 -2.5220100838289548 2.0270127765403316 -1.353112584698931 1.2912947406246438 1.2947457373795752 1.7415442554564886 2.5732220567065007 -1.4614551797052944 0.832598544658225 -2.9799045987700366 2.60752048044415 2.7024253238146985 100000 2.540779099916108 False
40 2.7756137288064093 1.6470389343245415 -1.7345053266551305 -2.936290696693764 2.1662674280287955 0.1374508367526946 -2.877293403951392 -2.634460120551858 2.884873522132067 -0.01187144147760431 1.3750572313612122 0.505946306925206 100000 2.5209256999660283 False
41 -1.884395047096347 -2.7447899973488075 2.2995037900315336 0.06960085027620072 -2.5988176618823564 -0.31242530095662197 -1.0740261160364277 1.8885937373603054 -0.1523390886098322 2.2679636266156393 -2.9155931370070496 -2.3012680026176646 100000 2.5338010999839753 False
42 2.5971233515221344 -1.0771278188142863 2.723190625918513 2.7391463743597804 -2.789189858089909 -1.9331157279851627 -2.823553498898415 2.6820915225861506 1.9699590131634301 -2.3472507719819817 -2.3572621960783753 2.891352596592467 100000 2.551870199968107 False
43 -1.5583199555356406 -0.668663625868863 -2.1444970033270088 2.441671516357467 2.0709069182084825 -1.0124844741887042 -2.2094885152253387 -2.1410369514296765 2.930786697198706 2.039429790693657 0.6075248359921658 2.76103267117818 100000 2.533219899982214 False
44 2.5996506504106063 -2.4395278671675067 -1.794553161085635 -2.8511055775182155 -1.2088595726984284 -0.24530994061351993 0.1738422233800845 -1.5749960839083974 1.0220720500174612 -1.1085232764358774 -2.8805725921327214 2.364814714641597 100000 2.5243185999570414 False
45 -0.6851378874826585 0.57329306033454 2.7613133028561694 -1.5042307565468918 -2.269791798423346 -2.2576265391232084 1.2461413799771857 -2.0545326002279896 1.902708765221179 -1.0460247169381403 2.2442383186557593 2.605419071395885 100000 2.524181199958548 False
46 0.8428990607947184 1.4990658504419712 1.032589253873148 -2.84919044961501 2.627418208033463 2.0601968465099465 0.7817479610301007 2.670993137084118 1.876777116771481 -2.9761513596480684 0.6473130110327142 2.6808100059145157 100000 2.5470750000094995 False
47 2.7527475353189708 2.1238941268850624 2.124811754936636 1.1488120369685866 -2.493699864591953 -1.7252531238433528 -2.8222595581375156 -2.2129960050704987 -2.7893035892399687 0.030330050415645078 1.3063311709816223 -0.83702193636548 100000 2.5374433000106364 False
48 -1.647228672054323 -2.778638220123203 -2.6909700413306665 -2.6318109922860686 0.3953621222020406 -2.3504689647489223 2.3389779821319703 1.7141930143891342 2.5046231713570473 -0.9371394958970263 -0.04761332620699527 2.452923211668563 100000 2.537170800031163 False
49 -2.85655677857765 1.9965650898629483 2.2011706815513183 -0.83955280595377 -2.65853202467719 -1.369671235490564 -0.7894656190375656 2.7275897708346646 1.4907393781885354 2.8361026081699965 1.4949272324457537 -2.04351037018195 100000 2.538951399968937 False
50 -1.0267885971192758 2.3284193572853127 2.993578118485401 -1.4439666814929266 -0.03943651440576102 2.8829484032764787 -0.6111917491419868 -2.3666311156596933 2.9778102307764 2.0204345210109453 -1.020642786774613 -2.258951564142139 100000 2.523342899978161 False
51 -0.3490981555378926 0.14720792889666917 2.7381380610771124 -2.690881808664845 -2.1216836164914694 -2.255896636687646 -1.396520712836007 -2.537242632762123 1.8347699280010656 -2.6003382600875233 2.4510189135046425 -2.8197082435375895 100000 2.550380300031975 False
52 0.8611455571927988 -1.5160012371511313 2.685603863850961 2.257629489847572 0.9696869110562012 -1.2193628883527425 2.8147127662630145 2.7052242553830195 2.215711851106569 2.6747274213590058 -1.2035440643405508 1.991680546011786 100000 2.5267466000514105 False
53 -2.548940709504731 1.8848378743102034 -1.0937959617125368 -0.7979925896668348 -1.7099990442057176 1.874071087581242 2.54353929546611 1.2287824996217243 -0.01601989870241857 -2.5555515481047766 -2.2222854605631133 -2.59906345005779 100000 2.5400457000359893 False
54 -1.6629356994361058 -2.763735780804475 1.975103149215939 -2.382629747860723 0.7236763348692719 2.889744059299662 0.893763161583102 -1.30941908197013 -0.7984690309614793 2.0100703112346054 -1.3838602458304066 2.698849640267814 100000 2.516354599967599 False
55 2.538249093995499 1.4704017194602452 2.903309784264599 -2.9320377058023523 -1.2967297833185376 0.9727824222582695 1.0422037865948839 -0.139850049056148 -2.911693877226015 0.12769545075607436 -2.6280653242887135 2.4247381641193217 100000 2.527478600037284 False
56 1.226777224017613 -1.2607598150882864 0.51803834702563 2.6416204565365606 2.597325633462323 -2.307970249156884 2.8816017185192146 1.9816506919325354 1.4969360886969938 -2.210684149493411 -0.6282662547999301 -2.915641130900275 100000 2.5315063999732956 False
57 2.574332935608662 -2.1188273658235297 2.805302654836121 2.6593249501957335 -0.7761281797054647 -0.31078003384071845 1.8460297153833178 -2.5965319341618778 -0.4526065525989494 -1.0130576638527427 1.3587033802881023 0.6063736498553322 100000 2.5139821999473497 False
58 2.1883293486243063 2.19866932811477 -1.7115472247091317 2.280380875475892 2.5488729913679697 2.1117473880074633 -0.6208621678194908 -1.8298492076550839 1.9702226921805555 -1.9877147720678139 -2.134772932913319 1.1128442944008512 100000 2.537995700025931 False
59 -2.861130588074025 2.31968841137547 -1.895400021611676 -2.244154702188275 2.929870559194757 -0.6295183373398977 -0.5965876467634622 -0.7318416385950669 -2.8279463706030397 -2.8524592792340444 1.6457878505375059 2.4562377762166174 100000 2.548568900092505 False
60 0.9779049642379574 -2.447315118791564 -2.9868271853329196 0.46874574494658894 -2.0646433831132294 2.9209127571588986 0.39601664972965467 -1.1176506570563716 2.80193908350209 2.73546654043066 -2.60848671300421 -0.27016244298836617 100000 2.560508699971251 False
61 -1.5831263057826892 -2.7272567888953314 -0.9200961621634505 2.831574852656561 -0.1510003305648549 2.3578376766064735 1.3087941798985407 -2.0402244976746053 -2.5665741293532407 2.674529927402294 1.9917659865124813 -2.9130577326550005 100000 2.53982880001422 False
62 0.5230111928268922 0.06207116669461893 -1.8951885201607412 -2.0490237251089805 2.4470431551490934 2.5507646803895003 -1.8547078706729823 2.9739057490614544 2.038839727030095 1.9550013329996858 -0.3382543196754752 -2.3405482926773895 100000 2.5335764000192285 False
63 -0.7079509068607516 2.7327161216201867 -0.30247657805640926 -2.5496832267126255 -1.1797089641291811 -2.0892879845470227 2.5320262757050727 -0.2317974267891462 -1.5617363773965829 2.9711431574979 -2.073253686178168 1.4083159758540762 100000 2.5195023000705987 False
64 -0.09173876611280987 1.9644392751243551 2.469197953063677 -2.5164130383623378 1.9091401623506126 2.321873501832815 -0.007564787832238383 -2.879665333839779 2.168725494966094 -2.3207799237460645 -2.457884093569809 -2.515622871391321 100000 2.519292499986477 False
65 -1.371053383525522 1.51174519545544 -2.581776072307857 2.6304439081081816 2.8308746286901756 2.375875070987388 0.6316569482155607 2.6159195246333473 0.8600418893352972 2.692563360281345 -2.248873159295912 2.513430335466912 100000 2.5330747000407428 False
66 2.7161734837659255 -1.9065920761516402 -1.4669722953465256 -0.9185765223685537 -0.6540828998986813 2.9681139664059124 -2.0519258250579675 -0.5112770851669372 -2.7743755516079927 -0.9570529436690867 2.9641919663953313 0.9423401308553611 100000 2.536450000014156 False
67 -1.963396155517467 2.817825607844888 1.952636180047316 2.7779385780243495 -0.12475681550026292 2.2145046887299866 2.785835876994828 0.5797339469041517 2.9995158180624144 1.0278555783085133 0.5823724186419057 0.2837829679908743 100000 2.5377428999636322 False
68 0.6740852663113943 -1.3445951332557229 1.202590172203571 -1.7216620973494732 -2.5705512213131705 -1.9810836655907824 -2.279702441879351 1.5309954857394652 2.8077294438491394 2.3662941757158578 -1.3025706539349962 2.8324767794458094 100000 2.534496899927035 False
69 2.4538285107971083 -1.5582893267146152 -1.4012892129404928 -2.994720792726405 2.7789478893169828 -0.6308874279189375 0.6460522077245128 2.6005905716072095 -2.0917079866957504 -0.2620331495116464 2.3770408500430444 -2.418879957104737 100000 2.5394444999983534 False
70 -1.0592899327950631 2.277351927324693 0.8848820902224933 2.02665661899974 2.729962922541197 0.7957445184747376 2.821642183957077 -2.4287811741072645 -2.9679058133632736 -2.851195266646375 -0.9343845018514839 0.5768479557553597 100000 2.568072799942456 False
71 1.7155782752053288 1.7440644467306532 -2.3190248028092673 -2.872406437906112 -1.8374359718254554 -2.1903543212193073 1.2986029467183013 -2.3104751103527112 1.0143710731179785 -2.267062722415222 1.8862481307051477 2.579347317521714 100000 2.487269400036894 False
72 2.0836835237404814 2.417188139229124 0.2540629792287992 2.033746672535381 2.810342702647338 1.202900428946198 2.199003390795918 -2.1718811443172563 0.5936375305497088 2.726214412525351 -2.5374307295899783 -2.9998344468816183 100000 2.550465799984522 False
73 -1.6276992345834895 2.6115921868358525 2.98681713361148 -2.6571030136377694 -2.73419098511284 2.8282814672957572 -0.8628875903749343 -2.98144196358678 -2.3395948116305707 1.8568235157952409 -0.3676286583116889 0.7311134202408688 100000 2.533847099984996 False
74 -2.6141176824800243 1.6121914467053329 -2.4434465349967986 1.667229064879598 0.1779851575361183 -2.8663372089533117 0.3312841936886155 -0.338276576664803 2.155721492606069 -2.7422711270621103 0.36581926525299685 -2.801937462546134 100000 2.5752411000430584 False
75 -0.06702500954357343 1.0383122382891703 -1.970732869847156 2.1722644327374416 -1.0435028132005348 2.638660649350644 2.6358782943231627 1.6465647140675173 -2.790768248038648 -2.721147810519582 -1.5312782084760825 -0.7618794873550845 100000 2.535222899983637 False
76 1.146964014973765 1.6994714510558502 -2.5131169836925147 -0.3504188173140989 -0.8674183661228665 -2.9233552257021627 2.9188656626325127 2.928646652503186 -2.07463970979514 2.7686650822687713 0.3784029959338304 -1.0842728472853356 100000 2.532949100015685 False
77 -0.5812007453065157 0.4351991434952395 1.890896376059167 2.1308115910284915 -2.09341256447375 -2.136006333486218 2.5780708237087775 1.469864023998214 -2.9823594816639836 -1.9000574233726641 -2.737981774015644 1.714462566233357 100000 2.5229295000899583 False
78 1.8456059770301605 -0.256660898700802 -2.0777793530542206 1.8160792395470793 -1.922091661491345 2.8417979000541975 -2.084089115156762 1.822823351505839 -2.555902176790352 -1.9953774365590988 -2.109837814794117 -2.807021910845823 100000 2.52758920006454 False
79 0.909618294053931 -2.4498394412713806 2.0359521262820586 0.2600182515417238 2.9344648942194023 -2.969774377206717 2.9233798860266944 1.913583844505905 2.989335056721418 1.0023685019738036 1.9816107698307748 -2.890397215434948 100000 2.5685567999025807 False
80 -2.8050117950641167 -2.4389888815533403 2.682828333636016 -2.342466663904593 0.48311579014528633 -2.420158937516626 -0.3306608321805703 0.2945792214572608 1.74366626718462 -1.5765523652866993 -1.5742353428232485 -1.8185616228685344 100000 2.547349000000395 False
81 -0.6978017180777091 2.542277781199906 -1.6026971658997826 -2.899405966360364 -2.1014088441590286 2.915067899694566 2.8955041203293423 1.2910248516854252 2.778645695757456 -2.640728162293913 0.4202458911599074 1.716619534060996 100000 2.5185441001085564 False
82 -1.734482733453356 -2.9023566622572154 1.119911032243914 -1.1341808546639263 -1.2856458634740815 -2.3494382891120313 2.5276162990123394 2.8477433884933947 -0.39646507084330834 1.8567519127814183 -2.0202821260021855 2.875421098519632 100000 2.5484213000163436 False
83 -2.9313378452822967 1.3371201198280147 -2.946368340667083 -0.3772237956522967 -2.475196894883525 -2.3232808612628006 -0.7162475974818908 -1.441509710749327 0.4595444762730469 2.684764478963742 -2.9115753449010904 2.832555147656664 100000 2.5055402000434697 False
84 0.5226228800872831 -2.9665525725942365 2.4380955497979016 1.237712736519761 0.5210605619728117 -2.326603427606159 0.45074240070587834 -2.733927918865068 -0.1795675842805741 -0.49893348167472673 2.938434467670777 2.753940103342888 100000 2.550589599995874 False
85 1.9674637458460302 -0.2500901066903112 -0.2352315057391462 0.2988246276533523 1.357737884076671 2.3599741907094565 -2.927808754720603 1.0671779104368364 -1.130029683351358 2.9780913066616357 2.9267553784447236 -2.7939030564226544 100000 2.5433221999555826 False
86 2.582218533412953 2.7355071281624306 -0.38197159412813747 2.4901807000663108 2.665055085563284 -0.4730096991214111 2.3271894968427977 2.963195571435361 1.9664532318724135 -2.6948083955671405 1.9947714184249068 -2.399698468900006 100000 2.546764299971983 False
87 -2.498281244946659 2.355071159176111 2.238172042586027 1.474022094091711 2.889923617697416 -1.8782860596713908 -0.8888600707528642 -2.122196334387272 -1.9666782821756297 0.2623828760872729 2.482476978129362 -2.758846810377131 100000 2.537838299991563 False
88 2.885041967715582 2.6526843518618017 -0.5919571182018497 -2.6677576133530505 -1.3360914423718695 -2.6377457486427884 -0.27110447235243873 0.4376908914711788 2.8746300455209153 2.547525008280384 -1.0624307537241127 1.4936101650176912 100000 2.5292176000075415 False
89 -0.4755785684166559 2.7200163738781664 -2.0957367314403212 -1.7540793120202234 -1.4921191656271735 -2.3448281545764345 -1.8774012494224537 2.8161375246572002 -2.9141808087609156 -0.2840789636926655 -0.0022979167385424695 -2.5079332749387597 100000 2.5594795000506565 False
90 -0.9575083067961853 -2.8087575489097976 2.8183714199615983 1.9458945562610044 -1.263591485282344 1.920265493846938 -2.722462451782748 1.9841894914644813 -2.913188800856159 -2.8278329528786754 0.8644868329944567 -1.7878552960374015 100000 2.5200228999601677 False
91 -1.0261057232502906 -2.752917429440425 -2.6134089691477103 -2.5835849347372783 -2.6746558767733752 -1.2399682813954518 1.4612183682771818 -2.146171048647964 -1.9249910955971812 0.8185331860952955 2.629613684196466 -2.1286514572990765 100000 2.522495200042613 False
92 2.689859861060987 -2.331880721829111 1.6722045945872466 -2.874597032798394 1.7500771560948798 2.3397650381753254 2.9550139897182013 -1.6049822188426737 -0.6968316568849506 0.6570769523425809 -1.710932742145157 -1.422583511654978 100000 2.5180191999534145 False
93 -2.4844192884884184 0.721301822110296 -2.886429204782872 0.5650953856119316 2.585964468818786 1.635354513216841 1.7176911869259937 1.9360023211240016 2.846065577350537 -0.1596866670354224 2.2910305027363953 2.8103575432292054 100000 2.5459769000299275 False
94 1.8353139036557913 2.180763182066533 -0.06328934715199674 2.580088761962702 -2.959989897184725 2.149696093886885 2.8236256134916413 -2.005977418102942 -1.6188353081767177 -0.31364098205803215 -2.841526022578801 -2.876864853459407 100000 2.556511600036174 False
95 1.6631717663359362 -2.6157194988468264 -2.5807628478291127 2.4120315343810472 1.853742271910357 -1.3463610606238308 -1.1218129283442884 -2.6254815053451237 -0.284907947942966 -1.3434797298317827 0.5834798574198655 2.60249660884297 100000 2.5563180000754073 False
96 -2.0663102277640455 -1.5081873324275912 2.568661316424695 -1.1481447830172338 -1.5461565767440921 -1.9570469828664006 -1.3411355612754672 -2.9547365967826016 -2.668224914512824 -2.49821601293774 -1.953335325369153 -2.7852396587596937 100000 2.5312656000023708 False
97 2.1888167649169654 1.597654513885643 2.74160921757307 2.1966572559247695 -2.878057279647297 -2.199445536500509 -1.5083527056517072 0.807107805280555 2.729036880792323 -1.6795716941383088 2.460064814832933 1.8839558372857463 100000 2.5208336000796407 False
98 -1.3019859051224407 2.3627266622678893 -2.7324184555162727 -2.041838490320729 -0.895841670133698 -1.8818350409328948 -1.677946612629206 -2.3010226625815395 0.8922012224038579 0.0386592281643146 -2.700537692576269 -2.5589306284169138 100000 2.530688700033352 False
99 0.8475651499423192 -2.295205712814984 1.571589059248536 -2.8125400161004865 -2.149417019695831 2.4203456351568224 2.018670527990974 -2.5288502905803205 -2.609695339443207 -2.362111844702489 2.5882402874645694 0.22297190883791213 100000 2.548341399990022 False
100 -1.0580958496083999 2.0321302686456635 2.5227124701575643 -2.9645476698290336 0.3929300006890602 -2.5196694251768053 -2.595526326024221 0.2307624412206356 -1.0115731304647073 2.835996191590422 1.8438468861026245 -0.9541356594204188 100000 2.5448982999660075 False
101 -2.6138606082596296 -1.8599927072119513 -0.91938712187902 1.557778299179016 2.4291539495333985 2.742422151923589 -1.5243393657015119 0.4493859834340162 -2.867268989816169 2.903013212897052 -2.386327540391322 -1.3674264074344376 100000 2.5429131001001224 False
102 -2.0766192553352134 -0.6114225248061341 1.6177209216569493 0.8168871025458625 2.938241917124298 -0.6052567734692875 -0.7551558722768248 -1.4209223571940364 2.574592372019899 -2.519126915867163 -2.645108611157616 2.3131479507539288 100000 2.561223900062032 False
103 2.5355462679419465 0.4005009198494633 -0.24002329901364966 -0.3167722690692343 1.8114064043343485 -0.1471140707021971 -2.7483727362519104 1.8053097792593504 -1.6355545073733522 2.977928368077111 2.801710230548034 2.8717307026140797 100000 2.5514481000136584 False
104 0.4018405530304795 1.3443308517796049 2.978948471076208 2.3159401649457956 -2.380724335097403 -2.700430256032153 -2.357940845332731 -2.781209170709016 2.3503513848666153 0.9602571985623038 2.082387774510958 -2.093622121509991 100000 2.4946905999677256 False
105 1.3470528405605897 2.9398923452072387 -2.952561591308556 2.3029157087417733 1.668148165397601 2.9169770317110912 0.9304171391080258 2.1955334028998896 1.2762781699098047 -0.25047181686259196 -2.3824325338762002 -2.4132657217429756 100000 2.58235030004289 False
106 -2.4046855504806066 -2.6952706038836594 -2.296781546219894 -1.995216122584995 -1.1519798524804157 -0.8960948891090723 2.1477978955131776 1.6559682908753177 2.299847893309995 1.8899697188119917 1.210541327583806 -2.9706054598722895 100000 2.5183145999908447 False
107 -2.5541448340320008 -2.0564137175117607 -2.395466893064732 -2.8211878676938325 -1.5215779118929516 -0.1552446523166965 -1.703113762459425 2.0029405923485997 -0.8938724854869854 1.539186859635852 -0.433778502345007 2.6349330318013138 100000 2.497828899999149 False
108 -2.987078466273938 -1.7282708249560392 -2.871030391656787 2.6941338632579095 2.3626912900548676 1.288245576933815 -2.1865917518493965 -1.5024942408433284 -0.7606288402767214 2.5533405880756486 1.684430503135842 2.44537393898823 100000 2.558787800022401 False
109 1.5913252870875336 -2.868332535257343 1.074731835096273 -2.648749762108742 -0.1670894522827597 2.796923838051188 -2.853199547104795 -1.74554442074735 2.965531563223052 0.5370940133320756 -1.2309250064888075 -2.765677303855337 100000 2.520471900003031 False
